baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000026589.14	277.738637681535	-0.628177903202736	0.158527299850545	-3.9625850171861	7.41425917838378e-05	0.000310272473587807
ENSMUSG00000040731.13	5291.61151904289	0.318220302063762	0.0803091556184699	3.96244113903466	7.41873008258236e-05	0.000310394973992022
ENSMUSG00000074340.9	36.2568038008396	1.56056923387299	0.393907361927954	3.96176711761589	7.4397087574386e-05	0.000311207954430155
ENSMUSG00000028864.7	126.897872865226	-0.874076875518339	0.220645552788595	-3.96145249460708	7.44952048039362e-05	0.000311553572836429
ENSMUSG00000014551.8	445.811492872347	0.579480756870015	0.146300410139734	3.9608963250106	7.46689493406516e-05	0.000312215269981664
ENSMUSG00000049872.8	83.5505283897063	-0.907577321782779	0.229146669127021	-3.9606830212299	7.47356859646026e-05	0.000312429349974268
ENSMUSG00000032878.16	30.3338524340005	-1.53444187834419	0.387470877961168	-3.9601476281734	7.49034436336389e-05	0.000313065567363378
ENSMUSG00000034161.8	310.019380299828	-0.734185297079582	0.185399791599741	-3.96001144739479	7.49461706842074e-05	0.000313179052393608
ENSMUSG00000021298.8	8.49851545716451	4.007256774159	1.01197362852604	3.95984308404917	7.49990269563928e-05	0.00031329667462053
ENSMUSG00000036459.15	409.482050827043	-0.623193845370111	0.15738120743526	-3.95977293303247	7.50210606871817e-05	0.00031329667462053
ENSMUSG00000052921.13	38.9158702895272	1.39003228743423	0.351037759863333	3.95977996206276	7.50188526633369e-05	0.00031329667462053
ENSMUSG00000009291.13	3115.54873938468	-0.377711777765047	0.0953919041891269	-3.95957897030952	7.5082014299377e-05	0.000313486117842997
ENSMUSG00000069184.4	68.0174562762931	1.13087039561401	0.285646698824881	3.95898289833659	7.52696256998594e-05	0.000314204200451064
ENSMUSG00000052951.5	237.748575343197	-0.584435578055328	0.147671023090695	-3.95768625301922	7.56792720924475e-05	0.000315848651563913
ENSMUSG00000051043.16	77.5867733994624	-1.06488016326073	0.269102864188788	-3.95714912388917	7.58495829350631e-05	0.000316493756725098
ENSMUSG00000007670.10	1667.6465866559	0.393721157015777	0.099504470632731	3.95681876916861	7.59545104737714e-05	0.000316865829171493
ENSMUSG00000028389.12	158.617579503381	-0.776420885316146	0.19626364997787	-3.95600960954152	7.62120965443415e-05	0.000317874473618257
ENSMUSG00000032058.14	1140.77055538038	0.370845556853815	0.0937541224012078	3.95551200689429	7.63709122034507e-05	0.000318470821772498
ENSMUSG00000034595.17	1385.38391382062	-0.358958651985402	0.0907716229034351	-3.95452499915386	7.6686853593807e-05	0.000319722009550958
ENSMUSG00000010529.6	7.45410681832693	5.34893194635957	1.35344214659216	3.95209500445045	7.74699704269193e-05	0.000322920017691644
ENSMUSG00000036602.14	22.1295705236348	-1.84037567160055	0.465729989268624	-3.95159365728338	7.76324782399954e-05	0.000323530336259032
ENSMUSG00000055717.13	9.47505305897012	3.73697491145707	0.945901019176955	3.95070396975434	7.79216573474324e-05	0.000324668190207661
ENSMUSG00000018322.10	770.588612222757	0.409946876201037	0.103780668502447	3.95012753450677	7.81095620315144e-05	0.000325383690352122
ENSMUSG00000103585.1	122.054557924176	-0.79029236999558	0.200070517311735	-3.95006910870434	7.81286313974172e-05	0.000325395716681704
ENSMUSG00000099338.1	4.65627708532051	5.65645167442974	1.43210675960427	3.94974162121321	7.82356002457341e-05	0.000325773752276086
ENSMUSG00000079477.9	3615.00516392306	-0.324288825937352	0.082119057798533	-3.9490081185898	7.84756904001516e-05	0.000326705834899844
ENSMUSG00000029642.11	784.321725404937	0.439864420723271	0.111401914893792	3.94844577979316	7.86602267326548e-05	0.000327406300794913
ENSMUSG00000081603.1	645.762745111253	0.568114544921947	0.143928695434336	3.94719442990528	7.9072341241877e-05	0.000329053526012347
ENSMUSG00000033589.4	408.691738059666	0.510298428151016	0.129288648842487	3.94697007602512	7.91464444946544e-05	0.000329293752513658
ENSMUSG00000041935.10	1727.64528218648	-0.54194859405894	0.137346322273011	-3.94585442908094	7.95159145083097e-05	0.000330762517363072
ENSMUSG00000040945.13	4676.19173937961	0.474070609574602	0.120254714852626	3.94222056204268	8.07306828977868e-05	0.000335746136858055
ENSMUSG00000038370.6	143.455655380434	-0.799491135909292	0.202828187513601	-3.94171611801087	8.0900694006335e-05	0.000336383613539989
ENSMUSG00000006373.10	2710.0015195791	-0.353972732674843	0.0898224010099179	-3.94080684433896	8.1207998629526e-05	0.000337591572553754
ENSMUSG00000028525.16	340.154372830112	-0.549097189673094	0.139339015220801	-3.94072822176171	8.12346222405843e-05	0.000337632448121883
ENSMUSG00000024188.16	1217.79264164559	0.429287786163753	0.108959300293503	3.93989117961831	8.15185780148146e-05	0.000338672637752457
ENSMUSG00000032621.8	1834.8112659554	-0.416934651942789	0.10582385746	-3.93989277985245	8.15180342620016e-05	0.000338672637752457
ENSMUSG00000045092.8	586.532613626331	-0.439712676398123	0.111614575672689	-3.93956321338876	8.16300919368459e-05	0.000339065872478021
ENSMUSG00000029778.12	14.9215956647181	-2.35641427908998	0.598237862806609	-3.93892534323214	8.18473913478464e-05	0.000339898253866686
ENSMUSG00000079139.4	868.722698945552	0.586618826141485	0.148961388836232	3.93805959198202	8.21431963758443e-05	0.000341056244626363
ENSMUSG00000050830.17	20.1392942088663	-1.92348748034777	0.488611370620654	-3.93664084792886	8.26301306021202e-05	0.000343007156512682
ENSMUSG00000069806.5	382.960696953242	-0.72132147615004	0.183249736959084	-3.93627564284634	8.27559152516179e-05	0.000343458399149543
ENSMUSG00000037003.16	1518.83950909321	-0.518305492753755	0.131697902071359	-3.93556377589765	8.30016181994504e-05	0.000344407044728549
ENSMUSG00000021900.10	348.579445076495	-0.607525393435409	0.154378654729221	-3.9352939983899	8.30949127110925e-05	0.000344723025540468
ENSMUSG00000033540.18	321.941211776201	-0.543429871701209	0.138112295570854	-3.93469581730627	8.33021294313676e-05	0.000345511389976473
ENSMUSG00000029334.14	321.932641551898	-0.614656746006965	0.156233540214724	-3.9342176152585	8.34681352061206e-05	0.000346128534280196
ENSMUSG00000015599.9	18.6333147194957	-2.06018685548243	0.52375467776425	-3.93349585778736	8.37192823501857e-05	0.0003470984184531
ENSMUSG00000038503.15	1339.36677279881	-0.365471445289954	0.0929139725144127	-3.93343902321325	8.37390891581526e-05	0.000347108968211118
ENSMUSG00000107653.1	17.3174187788643	-2.09150562464906	0.531856323932819	-3.93246358186247	8.4079720765143e-05	0.000348449098339962
ENSMUSG00000058794.12	8.50462492745758	4.62107647432968	1.17546710388385	3.93126822440306	8.44989343738293e-05	0.000350114274137432
ENSMUSG00000029190.19	1241.6514294999	-0.381234248909238	0.0970145689158543	-3.92965977347075	8.50661381888979e-05	0.000352391822559201
ENSMUSG00000102869.2	1017.3108327229	-0.422439328398843	0.107509904201502	-3.92930615589688	8.51913193336243e-05	0.000352837703225647
ENSMUSG00000031639.12	100.462185300709	-0.844862985406225	0.215020357593005	-3.92922323664534	8.52206980554514e-05	0.000352886696148891
ENSMUSG00000001138.13	233.928375448038	0.61635575913507	0.156884751637179	3.92871679817865	8.54003397373514e-05	0.000353485826839988
ENSMUSG00000070942.8	181.584896134108	-0.681387434890772	0.17343768203816	-3.9287162217773	8.5400544399675e-05	0.000353485826839988
ENSMUSG00000057440.8	391.49140003357	0.670253151259998	0.170634354586872	3.9280082424361	8.56522761980525e-05	0.000354454819878667
ENSMUSG00000032558.19	310.761008331966	0.563869911897257	0.143562963427405	3.92768370362031	8.57679046606246e-05	0.000354860293604082
ENSMUSG00000031972.5	237.88128471762	-0.775893493618944	0.197598719505746	-3.92661195153334	8.61508030451877e-05	0.000356371188568738
ENSMUSG00000029028.14	610.143668297218	0.483116904848231	0.123049081140351	3.92621302305527	8.62937378562482e-05	0.000356889033486927
ENSMUSG00000029762.6	739.825622769869	-0.446168873525161	0.113649412994381	-3.92583526627825	8.64292934390332e-05	0.000357376153089056
ENSMUSG00000116947.1	4.66478440187989	5.67892633942626	1.4465780549314	3.92576558179266	8.6454321237585e-05	0.000357406145445181
ENSMUSG00000062785.14	31.5635163895384	-1.44118409608785	0.367158254496384	-3.92523953482856	8.66434767358498e-05	0.000358114497472655
ENSMUSG00000020180.10	1052.81065029875	0.389791620893635	0.0993085257375593	3.92505696765381	8.67092154320487e-05	0.00035831255731764
ENSMUSG00000032186.15	164.189396445112	0.824072279845792	0.209991430894537	3.92431384621434	8.69772848481286e-05	0.000359346464706425
ENSMUSG00000032572.9	9.71287324472713	3.12864386398646	0.797263526784438	3.92422801103802	8.70082989398523e-05	0.000359400754947114
ENSMUSG00000058799.16	5196.54255867549	0.5252499749677	0.133868807651749	3.92361733985191	8.72292493363298e-05	0.000360239421987045
ENSMUSG00000038045.14	18.6225680147381	2.0993481570406	0.535067560286126	3.9235197811618	8.72645966696948e-05	0.000360311398323249
ENSMUSG00000056537.11	3011.7106255168	0.479153229908029	0.122131323974302	3.92326238933468	8.73579194934122e-05	0.00036062267402454
ENSMUSG00000036223.16	73.2005904916583	1.08030827347966	0.275409934711901	3.92254649277537	8.7617978952345e-05	0.000361552362814689
ENSMUSG00000042742.7	684.824876596713	-0.51927464158741	0.132382126485186	-3.92254343826029	8.76190901131878e-05	0.000361552362814689
ENSMUSG00000029309.7	55.0791125900555	-1.11160027265714	0.283482017158926	-3.92123734619102	8.80954376126241e-05	0.000363443385210227
ENSMUSG00000030930.14	455.392295295491	0.481574674550765	0.122815580068861	3.9211203845697	8.81382140723717e-05	0.000363545273552256
ENSMUSG00000036792.12	557.90981673033	-0.455800007109756	0.116289692680069	-3.91952198518345	8.87247678659708e-05	0.000365889588238093
ENSMUSG00000028358.15	607.818815990241	-0.526566830308883	0.134358037543608	-3.91913159745263	8.88685850871253e-05	0.000366407526949337
ENSMUSG00000037428.14	46.8621123945541	1.34726200758283	0.343781337491166	3.91895039275497	8.89354149549591e-05	0.00036660789748141
ENSMUSG00000040836.15	249.992491703938	-0.604486113971386	0.154251521646243	-3.91883404144111	8.89783513575711e-05	0.000366709712871088
ENSMUSG00000022898.13	1106.8678941833	-0.366199704843991	0.0934823286377591	-3.91731475007434	8.95408063516288e-05	0.000368937017951908
ENSMUSG00000090386.10	26.4607354643247	-1.62400338723589	0.414574746354798	-3.91727523568465	8.95554796411012e-05	0.000368937017951908
ENSMUSG00000020131.14	45.7672910550641	1.37906362739143	0.352073723083867	3.91697402269048	8.96674068720628e-05	0.000369246819042277
ENSMUSG00000020864.13	926.573641428516	-0.374473526841186	0.0956021265106375	-3.91699997174769	8.96577593062486e-05	0.000369246819042277
ENSMUSG00000014039.18	321.879291728519	0.502746495030268	0.12835469701471	3.91685311658406	8.97123713250263e-05	0.000369356339599432
ENSMUSG00000040420.15	54.2792455735776	-1.23829279854745	0.316170494635289	-3.91653496945012	8.98307906390856e-05	0.000369768175674664
ENSMUSG00000081058.5	44.9636153989404	-1.27343972503477	0.325176446686289	-3.91614994877937	8.99742988007762e-05	0.00037028309461441
ENSMUSG00000040680.9	7.01859258136086	5.26634539249663	1.34482859783086	3.91599747431828	9.00311902126926e-05	0.0003704414104352
ENSMUSG00000101188.1	635.085533755633	0.508882378975783	0.129951391143625	3.91594406568035	9.0051126127797e-05	0.000370447635879243
ENSMUSG00000037234.17	2363.97359102307	-0.474210784456486	0.121133923932092	-3.91476449423309	9.04924908903483e-05	0.000372187156232997
ENSMUSG00000071451.10	105.24114090439	0.794530988019701	0.203018796393696	3.91358338308213	9.09364785974961e-05	0.000373936750846309
ENSMUSG00000111933.1	26.5384345354078	1.67855060588449	0.42897075721715	3.9129721027459	9.116707026472e-05	0.000374808310955426
ENSMUSG00000046387.5	111.432678180224	-0.8421442878316	0.215260686582596	-3.91220664210076	9.14566018170659e-05	0.000375921780322478
ENSMUSG00000020823.16	2889.18268664205	0.394805619308106	0.100936266332907	3.91143474641674	9.17494467195926e-05	0.000376971367927578
ENSMUSG00000067860.11	13.672144190231	2.39893146702546	0.613311182594118	3.91144256799413	9.17464749012901e-05	0.000376971367927578
ENSMUSG00000015536.14	445.438582983258	-0.492597584796969	0.125945456341591	-3.91119774468829	9.18395389571801e-05	0.000377264443176911
ENSMUSG00000029595.9	7.03124935255768	5.25958849056241	1.34503810691356	3.91036392465603	9.21571662189253e-05	0.000378491890998805
ENSMUSG00000025353.5	155.828692419155	0.718578327021853	0.183775131717952	3.91009556246538	9.2259613995435e-05	0.000378835270210375
ENSMUSG00000063354.7	7.40621131220971	5.35265843530212	1.36897034832932	3.90998858509571	9.23004827873308e-05	0.000378925705979511
ENSMUSG00000022248.14	194.07430468147	0.628223523025126	0.160673931161358	3.90992812887754	9.23235865661222e-05	0.000378943188134637
ENSMUSG00000022136.8	2224.20755441422	-0.45704335924458	0.116924456345752	-3.90887735148476	9.2726022226576e-05	0.000380517317333059
ENSMUSG00000002825.8	278.577855759729	0.591101066953947	0.151224039755696	3.90877712239984	9.27644952445361e-05	0.000380597525071849
ENSMUSG00000055322.16	6210.03730851251	0.359223011462753	0.0919164551016245	3.90814692609272	9.30067422367222e-05	0.00038151358076214
ENSMUSG00000008167.14	621.673708931424	-0.510920376031277	0.130825282587397	-3.90536420733476	9.40835785680456e-05	0.00038585204932618
ENSMUSG00000047842.7	19.2181655013484	-1.93167053299622	0.494714262771888	-3.90461864223007	9.43740855769878e-05	0.000386964541758171
ENSMUSG00000025645.8	122.132106423837	0.785986892654869	0.201317319642704	3.90421894176731	9.45301761434426e-05	0.000387525541670203
ENSMUSG00000020834.17	127.885793013801	0.807502217550476	0.206832819266759	3.90413001385924	9.45649373070153e-05	0.000387589025554314
ENSMUSG00000030029.14	996.896068660359	0.477236759518944	0.122258627983528	3.90350167828844	9.48108925186206e-05	0.000388517918639581
ENSMUSG00000046637.3	11.5600554952349	2.74257819490238	0.702620355512414	3.903357159219	9.48675483428185e-05	0.000388670876543886
ENSMUSG00000046844.6	201.564900628177	-0.600081305502369	0.153760547883222	-3.90270009936565	9.51255389188321e-05	0.00038964846946015
ENSMUSG00000036819.14	220.27897749189	0.60628402605993	0.155372834552969	3.90212373871081	9.5352388765906e-05	0.000390498133055975
ENSMUSG00000024678.6	14.0851842753665	-2.38854080930245	0.612166701016396	-3.90178166394333	9.548726746989e-05	0.00039097087645786
ENSMUSG00000059142.16	477.14587525528	-0.655343117065107	0.167987115052544	-3.90115109042812	9.57363723374537e-05	0.000391911029104544
ENSMUSG00000055296.14	2238.50290049967	0.374528472418548	0.0960145138430524	3.90074851632078	9.58957279936469e-05	0.000392483472114035
ENSMUSG00000033712.6	789.157706124769	0.478543189575806	0.122687726069303	3.90049766922481	9.59951503778775e-05	0.000392730515523573
ENSMUSG00000053289.8	719.721158126339	0.523094957055341	0.134109585574633	3.90050386640138	9.59926929761026e-05	0.000392730515523573
ENSMUSG00000003072.15	2666.51114198036	0.73638567554709	0.188803412981526	3.9002773515495	9.60825528067863e-05	0.000393008130968035
ENSMUSG00000022664.11	420.009334219867	-0.52432599044921	0.134439731085412	-3.90008211275055	9.61600689641458e-05	0.000393245203728095
ENSMUSG00000047238.4	366.385229794484	-0.538969903076436	0.13821665262598	-3.8994570685698	9.64086291627089e-05	0.000394181519968229
ENSMUSG00000021114.9	1174.15614407278	-0.397212675521684	0.101868877625152	-3.89925446104659	9.64893298413622e-05	0.000394431275553997
ENSMUSG00000038312.10	522.191191774513	0.478834235376125	0.12282239317765	3.89859066402932	9.6754174118176e-05	0.000395433523001683
ENSMUSG00000002428.12	954.727721280277	0.627966354831844	0.161100366680184	3.89798215716343	9.69975613864887e-05	0.000396287173835359
ENSMUSG00000022684.15	814.858343981963	-0.439984841164279	0.11287538121737	-3.89796992416777	9.70024601958244e-05	0.000396287173835359
ENSMUSG00000020277.10	2703.83942277584	0.459808868956643	0.11797390015253	3.89754740974191	9.71718032068919e-05	0.000396898358497701
ENSMUSG00000016637.7	186.869519136011	-0.700878970444175	0.179888015252751	-3.89619602761979	9.77153107317845e-05	0.000399037259990805
ENSMUSG00000029162.15	89.5154519201702	-0.932081976825676	0.239302337994819	-3.89499736875056	9.81997957745325e-05	0.000400934313387675
ENSMUSG00000030830.18	9.8647490877317	3.41935186728407	0.877997151712086	3.89449084272809	9.84052090551244e-05	0.000401691421778409
ENSMUSG00000032307.16	680.480951410398	0.656503709143401	0.168575133709271	3.89442793072688	9.84307502827197e-05	0.00040171413165921
ENSMUSG00000024516.13	317.379838219896	-0.619048337301905	0.159029390365848	-3.89266622903968	9.91485185822944e-05	0.000404561366000969
ENSMUSG00000049436.5	197.914899220928	0.753485772410538	0.193569699513269	3.89258119584408	9.91832882699919e-05	0.000404621132183607
ENSMUSG00000021000.17	1168.98561770426	-0.4200244189485	0.107915998743682	-3.89214225729519	9.93629513929445e-05	0.000405271851239215
ENSMUSG00000021650.7	383.376857816198	0.528821378176861	0.135910146686823	3.89096319199348	9.98470800673866e-05	0.000407163878725413
ENSMUSG00000046062.5	2192.52269353963	0.373388494597604	0.0959844540499207	3.89009343537452	0.00010020563164357	0.000408543155127517
ENSMUSG00000035399.12	137.307923616976	0.733764111982254	0.188713267304008	3.88824867729197	0.000100970148140545	0.000411576675209827
ENSMUSG00000001655.6	20.7705709116044	-1.91858263438424	0.49344576245969	-3.88813276016525	0.000101018370649968	0.000411689784562133
ENSMUSG00000095489.1	4.52989438639242	5.63544411909569	1.44981720264221	3.8870032089738	0.000101489412958213	0.000413525656689714
ENSMUSG00000018169.12	4.48738811885197	5.62562863903238	1.44731442779024	3.88694296900058	0.000101514592206387	0.000413544453015807
ENSMUSG00000045827.10	292.152333792627	-0.565878743285705	0.145643897245459	-3.88535842550278	0.00010217902478528	0.000416166868621109
ENSMUSG00000022555.12	344.430607553368	-0.58344506374505	0.15016812056096	-3.88527912292944	0.00010221238565074	0.00041621843877381
ENSMUSG00000006720.16	57.4265312447459	1.18542358398285	0.305116623142325	3.88514913338528	0.000102267091658971	0.000416356889872159
ENSMUSG00000032402.12	1638.27084386623	-0.398107186712733	0.102472684403599	-3.88500788312277	0.000102326568062758	0.000416514702551811
ENSMUSG00000026024.14	439.65243867607	0.493258937591409	0.126968014476646	3.88490707383739	0.000102369035903277	0.000416603232937279
ENSMUSG00000007653.12	33.7652309114217	-1.52209153213602	0.391991258999301	-3.88297314593623	0.000103186967841775	0.000419846934310483
ENSMUSG00000020990.5	25.7358397929736	-1.61815452269809	0.416784745819972	-3.88247060125621	0.000103400520629633	0.000420630724017938
ENSMUSG00000010663.5	1795.69803303397	-0.33599674593554	0.0865449899023605	-3.88233618508257	0.000103457710491567	0.000420778244855263
ENSMUSG00000043993.6	59.6832763679469	-1.24508562189769	0.320726035211675	-3.88208466168313	0.000103564806006847	0.000421128638864647
ENSMUSG00000022199.12	332.984839385138	-0.78427233300791	0.202031062324233	-3.88193936113279	0.000103626720832983	0.000421295208756495
ENSMUSG00000027534.16	295.226974379179	0.66292820861029	0.170798977656536	3.8813359289737	0.000103884226662252	0.000422256727253802
ENSMUSG00000025745.12	2307.10621862961	-0.312311253897432	0.0804732316191871	-3.8809334186471	0.000104056327676372	0.000422870783532032
ENSMUSG00000027498.14	630.263605846712	0.562262009267676	0.144906551278994	3.8801696976773	0.000104383611111615	0.000424115104512498
ENSMUSG00000097848.2	6.87000757105379	5.23309670714337	1.3495993220467	3.8775187729105	0.000105527187215634	0.000428674884955955
ENSMUSG00000021418.15	142.163561701438	0.853756718447143	0.220202603405304	3.8771418014333	0.000105690764973211	0.000429212155960227
ENSMUSG00000029575.17	385.400558128734	-0.534649141228649	0.137898684170292	-3.87711561169363	0.000105702138269099	0.000429212155960227
ENSMUSG00000086683.1	22.1150797301427	1.71166860201296	0.441591432109169	3.87613635037603	0.000106128227385719	0.000430855319255407
ENSMUSG00000038811.13	42.9294345171821	1.21550604589739	0.313667575792372	3.87514088068185	0.000106563029860234	0.000432445893931298
ENSMUSG00000038957.13	515.770846082951	0.46465457365591	0.119905701571968	3.87516663148018	0.00010655176124735	0.000432445893931298
ENSMUSG00000000759.14	890.093499227255	0.375852546898183	0.0970009211526918	3.87473172864557	0.000106742226751994	0.00043308569320603
ENSMUSG00000078202.3	8.33131794828376	4.59022550592633	1.18494075115248	3.87380170819669	0.000107150607400897	0.000434654914992381
ENSMUSG00000020430.12	1467.94033590259	0.361254088200226	0.0933070556546862	3.87166957166848	0.000108092419448906	0.000438386924219163
ENSMUSG00000019818.15	7250.46893988062	-0.376110907691205	0.0971844537208936	-3.87007276669339	0.000108802873041596	0.000441179304521154
ENSMUSG00000039294.14	691.876457888499	-0.39552207078759	0.102210694094149	-3.86967405214237	0.000108980956029592	0.000441812311258679
ENSMUSG00000035545.13	2621.67310850502	-0.527954947025212	0.136451126786619	-3.86918715483253	0.000109198798176739	0.000442606215226339
ENSMUSG00000022204.9	548.306083007219	0.448461961948086	0.115926667972124	3.86849695409103	0.000109508304111541	0.000443771257370994
ENSMUSG00000024101.15	475.576743017559	-0.483878660685847	0.125085505690867	-3.86838313530659	0.000109559423166214	0.000443888954468311
ENSMUSG00000025262.8	294.801776996286	-0.685457207103766	0.177226507657905	-3.86769008858924	0.000109871175166292	0.000445062367091821
ENSMUSG00000084941.1	17.8476002646841	2.02878839151075	0.524686454740386	3.86666812756695	0.000110332409411489	0.000446840702607498
ENSMUSG00000002728.14	749.975098012688	0.513071378122297	0.132719756103893	3.8658252033003	0.000110714214338672	0.000448296701957714
ENSMUSG00000020357.3	274.889728096793	0.563273925892107	0.145747965703658	3.86471209510658	0.000111220309813237	0.000450255282811468
ENSMUSG00000015659.12	158.550711172346	0.725481599152846	0.187780139626918	3.86346288054868	0.000111790887341008	0.000452474066556562
ENSMUSG00000009566.12	486.722900041226	0.620985968451778	0.160754604839952	3.86294357831949	0.000112028889686913	0.000453346128763221
ENSMUSG00000022763.18	9.15829780425602	3.68855315227	0.955001108002749	3.86235484059709	0.000112299293233767	0.000454348931256455
ENSMUSG00000020648.3	99.495452836381	1.03007285097838	0.266842454266491	3.86022851502357	0.000113281037175272	0.000458228745829885
ENSMUSG00000047342.17	86.7033486506639	-0.902652936127474	0.233872916590793	-3.85958728905255	0.000113578682199328	0.00045934033420436
ENSMUSG00000028847.8	997.687252859407	-0.383414101172667	0.0993487535041554	-3.8592744010284	0.000113724186571496	0.000459836304761642
ENSMUSG00000052316.9	721.015208006973	0.487343652364034	0.12628953671134	3.85893926808803	0.000113880230646765	0.000460374683925442
ENSMUSG00000031808.7	287.545048473153	-0.768167060038718	0.199066912751591	-3.8588384650205	0.000113927205906617	0.000460472011330706
ENSMUSG00000110932.1	9.74252118075419	3.14128248837495	0.81408856310922	3.85864957539455	0.000114015279618159	0.000460735378328364
ENSMUSG00000040596.15	517.73078081292	-0.461989345723091	0.119729887090554	-3.85859668750611	0.000114039951200119	0.000460742483168976
ENSMUSG00000041359.14	4.44488185131152	5.61521219227302	1.45558232146842	3.85770843012733	0.000114455066096739	0.000462326731432951
ENSMUSG00000028427.13	8.23814106649327	4.58742219246832	1.18937653397655	3.85699739436658	0.000114788385499872	0.000463580007156343
ENSMUSG00000117922.1	28.3628009458034	-1.52655682913085	0.396125065021823	-3.85372440152646	0.000116334540332679	0.000469729907030022
ENSMUSG00000009535.13	992.190699140096	0.438147364920898	0.113700220833124	3.85353134506185	0.000116426350474033	0.000470006234758455
ENSMUSG00000020290.14	3760.06312818885	0.554404889645073	0.143910264690615	3.85243464624958	0.000116949195710108	0.000472022165262715
ENSMUSG00000085967.1	4.61483250969136	5.67550692345748	1.47349565592256	3.85172966112616	0.000117286461884841	0.000473288415729558
ENSMUSG00000027177.14	2344.02748756505	-0.402541006783194	0.104511190460243	-3.85165459325931	0.00011732242847311	0.000473338561745042
ENSMUSG00000014077.13	2817.33656271834	-0.333644688146956	0.0866664618258653	-3.84975550077643	0.000118235790873266	0.000476927840096217
ENSMUSG00000030615.12	602.059020361612	-0.43556747354684	0.113144282917516	-3.84966400701283	0.000118279963361145	0.000477010329575995
ENSMUSG00000038456.9	518.224571004788	-0.506206437861925	0.131523964270433	-3.84877722223373	0.000118708903349895	0.000478644200633584
ENSMUSG00000022270.16	448.494283609313	0.485177068164729	0.126075685199314	3.84830006989617	0.000118940309642516	0.00047948110390772
ENSMUSG00000063430.9	27.1684302869235	-1.68703532946363	0.438398449222129	-3.84817814127083	0.00011899951000491	0.000479623601358736
ENSMUSG00000081957.5	26.0348773573621	1.59049152858083	0.413338358865392	3.8479165905306	0.00011912659523959	0.000480039594604743
ENSMUSG00000021248.9	2610.98466581501	-0.351819941137457	0.0914446737345112	-3.84735301433614	0.00011940086711579	0.000481048414338671
ENSMUSG00000024350.6	722.807755248878	-0.453076226248555	0.117786066458159	-3.8466029121492	0.000119766838070493	0.000482426197900938
ENSMUSG00000038836.15	83.0709898919017	-0.917101750847231	0.238431226424791	-3.84639950311422	0.000119866262423361	0.000482682025217859
ENSMUSG00000070738.10	901.800207013348	0.387076249194343	0.100634044432589	3.84637476687755	0.000119878358560672	0.000482682025217859
ENSMUSG00000080242.5	360.955477480997	-0.506662109447912	0.131732905076584	-3.84613175541341	0.000119997253531531	0.000483064018821228
ENSMUSG00000035351.16	237.076412926634	0.608134773389888	0.158126069954215	3.84588558715189	0.000120117806340235	0.000483452532003491
ENSMUSG00000004113.18	55.5872399841711	-1.1863315066143	0.308516725136443	-3.84527453443453	0.000120417543025894	0.000484561928189851
ENSMUSG00000015852.13	8.17436552129574	3.9407003084566	1.02484738618023	3.84515817827688	0.000120474698509249	0.000484694925494992
ENSMUSG00000015217.11	149.664936485936	0.759932237974235	0.197639686550078	3.84503867234015	0.000120533427825914	0.000484834200184732
ENSMUSG00000110594.1	4.48632642694068	5.59310316416396	1.45487145507163	3.84439679853955	0.000120849328752958	0.000486007660512897
ENSMUSG00000047935.17	4.54794039616601	5.60913498022726	1.45924623231872	3.84385777807658	0.000121115212806191	0.000486979543912596
ENSMUSG00000046314.16	91.6763402506298	-0.844095782232334	0.219711298598748	-3.84184057722894	0.000122115144999378	0.000490901906366954
ENSMUSG00000092572.7	47.4363977312697	-1.22943998866167	0.320054297171868	-3.84134816974967	0.00012236041189408	0.000491789558737991
ENSMUSG00000006932.17	10585.9507932531	-0.354220729903586	0.0922274866100196	-3.84072843057509	0.000122669762486845	0.000492934369321637
ENSMUSG00000004221.16	1176.90483362583	-0.365332826232771	0.0951335937478337	-3.84020840420622	0.000122929908943809	0.000493881040767655
ENSMUSG00000016308.12	599.205244501264	-0.42687648681215	0.111167106123158	-3.83995321726939	0.000123057757960336	0.000494040162595477
ENSMUSG00000022048.8	727.998588031443	0.500236467560199	0.130272808407186	3.83991466581913	0.00012307708318672	0.000494040162595477
ENSMUSG00000028039.11	289.00330191482	0.7181686285502	0.187023253278339	3.83999644943284	0.000123036089769834	0.000494040162595477
ENSMUSG00000039199.6	446.768501876132	-0.602454298091346	0.156893871844744	-3.83988419055341	0.000123092361975499	0.000494040162595477
ENSMUSG00000112053.1	4.29832975878724	5.55519006840652	1.44664468045729	3.84005149533366	0.000123008505676686	0.000494040162595477
ENSMUSG00000029521.7	251.866701073649	0.58834945574561	0.153225302185496	3.83976697943365	0.000123151142490577	0.000494177444262725
ENSMUSG00000020121.15	904.728751768859	0.421867815408653	0.10987752255677	3.83943690749569	0.000123316813354242	0.000494743512156246
ENSMUSG00000025040.13	524.341279379894	-0.542375341663035	0.141303176634315	-3.83838038593197	0.000123848520050097	0.000496777586508548
ENSMUSG00000000881.12	698.588805630465	-0.399082813119679	0.103973981366417	-3.83829500298984	0.000123891584255117	0.000496851211847207
ENSMUSG00000032114.9	223.171273543863	0.600010353112093	0.156326869154631	3.83817801991921	0.000123950609392122	0.000496988804318401
ENSMUSG00000048170.14	912.679332614355	0.383659399307912	0.099967701133298	3.83783356982808	0.000124124559576245	0.000497587050231089
